user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier
100369,2026-01-27,852.0,1,292.0,300,2,1355.0,2,8,0,3,1.9,4.2,1,0,1,1,India,Android,Organic,Performance,Tier 2
100370,2026-01-27,338.0,1,123.0,43,3,619.0,4,8,0,0,0.0,5.0,0,1,1,0,UK,Android,Organic,Performance,Tier 2
100371,2026-01-27,668.0,1,53.0,256,1,1033.0,4,6,2,2,17.6,2.4,0,1,0,1,India,Android,Organic,Influencer,Tier 2
100372,2026-01-27,228.0,1,271.0,122,2,1468.0,10,8,2,0,0.0,5.0,1,0,1,1,UK,iOS,Meta Ads,Brand,Tier 2
100373,2026-01-27,943.0,1,354.0,14,4,1476.0,4,4,1,2,17.2,4.8,0,0,1,0,UK,Android,CRM,Brand,Tier 3
100374,2026-01-27,740.0,1,407.0,78,1,1870.0,6,4,2,1,10.4,5.0,0,1,1,1,India,iOS,CRM,Brand,Tier 2
100375,2026-01-27,1329.0,1,149.0,63,1,1988.0,4,1,0,4,13.2,3.9,0,0,0,1,India,Android,Organic,Influencer,Tier 1
100376,2026-01-27,687.0,1,209.0,163,1,1382.0,5,6,3,0,0.0,3.3,0,0,1,1,USA,Android,Organic,Brand,Tier 1
100377,2026-01-27,667.0,1,187.0,381,2,1086.0,3,6,1,3,56.9,3.6,0,0,0,1,India,Android,Organic,Unmapped,Tier 2
100378,2026-01-27,735.0,1,414.0,119,2,1705.0,5,3,1,1,7.2,2.5,1,1,1,0,USA,Android,Referral,Brand,Tier 1
100379,2026-01-27,672.0,4,107.0,233,1,344.0,5,3,0,1,5.2,3.7,0,1,1,1,India,Android,CRM,Remarketing,Tier 3
100380,2026-01-27,357.0,2,202.0,84,1,353.0,5,5,2,1,16.7,4.2,0,1,1,1,India,Android,Google Ads,Brand,Tier 2
100381,2026-01-27,363.0,2,29.0,205,5,4111.0,2,8,1,2,2.6,3.4,0,1,0,1,India,Android,Organic,Unmapped,Tier 1
100382,2026-01-27,772.0,2,192.0,376,3,591.0,3,8,0,0,0.0,3.0,1,1,0,1,India,iOS,CRM,Performance,Tier 3
100383,2026-01-27,517.0,1,88.0,101,1,652.0,0,9,0,3,18.8,5.0,0,0,1,0,USA,Android,Organic,Brand,Tier 2
100384,2026-01-27,210.0,2,260.0,468,1,774.0,3,6,1,0,0.0,5.0,0,0,0,1,India,Android,Organic,Remarketing,Tier 2
100385,2026-01-27,566.0,1,174.0,202,2,214.0,3,4,3,3,15.9,3.9,0,0,1,1,India,Android,Organic,Performance,Tier 3
100386,2026-01-27,350.0,1,371.0,54,2,1427.0,5,8,1,2,1.5,4.0,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 3
100387,2026-01-27,364.0,1,70.0,241,2,803.0,8,2,1,1,4.6,4.1,1,0,1,1,India,Android,Organic,Brand,Tier 1
100388,2026-01-27,134.0,1,594.0,398,2,684.0,4,6,2,1,2.9,3.1,0,0,0,0,UAE,Android,Meta Ads,Remarketing,Tier 2
100389,2026-01-27,419.0,1,171.0,40,4,3466.0,3,6,1,2,3.2,3.5,1,1,1,1,India,Android,Meta Ads,Performance,Tier 2
100390,2026-01-27,439.0,1,466.0,65,1,236.0,4,5,1,3,34.0,4.3,1,0,1,1,India,iOS,Organic,Influencer,Tier 1
100391,2026-01-27,624.0,1,253.0,200,1,113.0,4,3,3,2,18.5,3.7,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2
100392,2026-01-27,374.0,2,208.0,174,1,2086.0,4,5,1,2,7.7,4.5,0,0,0,1,India,Android,CRM,Brand,Tier 2
100393,2026-01-27,118.0,1,129.0,309,2,245.0,10,3,0,2,35.9,4.2,1,0,0,1,UAE,Android,Organic,Remarketing,Tier 2
100394,2026-01-27,173.0,1,204.0,452,2,2222.0,5,4,1,1,16.9,4.5,1,0,0,1,UAE,Android,Google Ads,Performance,Tier 2
100395,2026-01-27,359.0,1,184.0,302,2,336.0,2,3,2,1,7.9,4.1,0,0,0,1,India,iOS,CRM,Remarketing,Tier 2
100396,2026-01-27,212.0,1,67.0,471,1,303.0,9,4,2,2,5.2,4.8,0,0,0,1,India,Android,Google Ads,Remarketing,Tier 2
100397,2026-01-27,1123.0,3,118.0,491,2,1683.0,5,4,4,1,5.0,5.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 1
100398,2026-01-27,888.0,1,273.0,395,2,803.0,4,3,2,2,7.3,3.6,0,1,0,1,India,Web,Meta Ads,Remarketing,Tier 1
100399,2026-01-27,1440.0,4,144.0,146,1,809.0,2,7,1,2,10.0,2.6,0,0,1,1,India,Android,Meta Ads,Influencer,Tier 2
100400,2026-01-27,557.0,2,24.0,512,1,518.0,2,5,1,2,7.7,3.7,0,0,1,1,India,iOS,Organic,Remarketing,Tier 2
100401,2026-01-27,265.0,1,131.0,134,4,2649.0,3,3,4,0,0.0,5.0,1,0,1,0,India,Android,Google Ads,Unmapped,Tier 1
100402,2026-01-27,243.0,1,58.0,223,2,1197.0,3,9,1,2,28.6,4.2,0,0,0,0,India,Web,CRM,Influencer,Tier 2
100403,2026-01-27,1046.0,1,290.0,13,3,1575.0,4,6,0,3,63.4,4.3,0,0,1,1,India,Android,CRM,Performance,Tier 3
100404,2026-01-27,260.0,1,195.0,410,4,1595.0,4,7,1,1,10.9,4.3,0,0,1,1,India,Android,CRM,Brand,Tier 3
100405,2026-01-27,644.0,2,88.0,480,2,1734.0,3,4,0,2,28.1,4.7,0,0,0,1,India,iOS,Google Ads,Remarketing,Tier 1
100406,2026-01-27,812.0,1,66.0,478,0,0.0,4,9,1,1,3.4,3.8,1,1,1,1,India,Web,Organic,Influencer,Tier 1
100407,2026-01-27,485.0,1,56.0,235,1,1035.0,4,3,3,1,12.6,4.0,0,0,0,1,India,Android,Google Ads,Influencer,Tier 2
100408,2026-01-27,308.0,1,276.0,275,3,1527.0,7,7,2,1,3.5,3.8,0,0,0,1,India,Android,Meta Ads,Unmapped,Tier 2
100409,2026-01-27,1161.0,1,98.0,496,1,533.0,5,13,1,2,31.0,4.6,0,0,1,1,Canada,iOS,Organic,Performance,Tier 1
100410,2026-01-27,307.0,1,283.0,374,2,892.0,5,6,2,1,5.7,5.0,1,0,0,1,India,Android,Referral,Unmapped,Tier 3
100411,2026-01-27,101.0,2,253.0,437,2,620.0,7,3,2,2,15.1,4.2,0,1,1,1,India,Web,Organic,Performance,Tier 2
100412,2026-01-27,827.0,2,97.0,87,2,1815.0,11,9,0,4,21.6,4.5,0,1,1,0,UK,Android,Google Ads,Performance,Tier 3
100413,2026-01-27,316.0,1,333.0,79,4,3445.0,4,8,0,0,0.0,4.1,0,0,0,1,India,Android,CRM,Influencer,Tier 1
100414,2026-01-27,408.0,1,10.0,195,4,506.0,6,6,0,1,12.8,4.1,0,0,1,0,India,Android,CRM,Remarketing,Tier 1
100415,2026-01-27,406.0,1,567.0,189,4,2364.0,0,6,0,2,3.8,4.6,1,1,1,1,India,iOS,Organic,Remarketing,Tier 1
100416,2026-01-27,771.0,1,420.0,462,4,2881.0,4,8,1,3,20.0,3.1,1,1,1,1,India,Android,Organic,Remarketing,Tier 2
100417,2026-01-27,686.0,3,57.0,400,3,783.0,2,3,0,0,0.0,2.4,1,0,1,1,Canada,Android,Organic,Performance,Tier 2
100418,2026-01-27,478.0,1,90.0,88,2,999.0,5,6,0,0,0.0,2.9,0,0,1,1,India,Android,Google Ads,Influencer,Tier 3
100419,2026-01-27,418.0,2,171.0,266,1,197.0,2,5,0,0,0.0,3.3,0,1,1,1,India,Android,Organic,Performance,Tier 2
100420,2026-01-27,460.0,2,84.0,74,3,227.0,2,4,1,3,11.8,4.4,0,0,1,0,India,Android,Organic,Influencer,Tier 3
100421,2026-01-27,408.0,2,103.0,309,0,0.0,5,6,0,1,2.0,3.1,0,0,0,1,India,iOS,Meta Ads,Unmapped,Tier 1
100422,2026-01-27,468.0,1,133.0,190,5,2140.0,10,5,2,2,13.2,4.7,0,0,0,1,India,Android,Meta Ads,Performance,Tier 3
100423,2026-01-27,969.0,1,64.0,9,0,0.0,3,5,1,0,0.0,3.4,0,0,0,0,India,Android,Organic,Brand,Tier 1
100424,2026-01-27,148.0,1,141.0,392,3,659.0,5,4,0,0,0.0,4.3,0,0,1,1,USA,Android,Organic,Unmapped,Tier 2
100425,2026-01-27,757.0,1,34.0,330,7,8306.0,2,4,1,0,0.0,3.4,0,0,1,1,India,Android,Meta Ads,Brand,Tier 1
100426,2026-01-27,260.0,1,81.0,498,2,611.0,1,5,1,1,12.3,4.9,0,1,0,1,UAE,iOS,Organic,Brand,Tier 2
100427,2026-01-27,125.0,1,158.0,490,4,1851.0,8,5,1,1,6.4,5.0,1,1,0,1,Canada,iOS,Google Ads,Unmapped,Tier 1
100428,2026-01-27,239.0,1,80.0,351,3,3307.0,4,6,1,4,16.4,4.6,0,1,1,1,India,Web,Organic,Remarketing,Tier 2
100429,2026-01-27,232.0,3,122.0,366,3,3782.0,6,7,0,2,9.8,3.6,0,0,0,0,Canada,iOS,CRM,Unmapped,Tier 1
100430,2026-01-27,117.0,2,153.0,149,2,360.0,6,4,0,2,8.0,4.2,1,0,1,0,Canada,Android,Organic,Remarketing,Tier 2
100431,2026-01-27,738.0,1,8.0,300,5,6710.0,2,8,0,0,0.0,5.0,0,0,1,1,Canada,iOS,CRM,Unmapped,Tier 1
100432,2026-01-27,236.0,1,135.0,494,1,784.0,6,9,3,1,5.5,3.8,0,0,1,1,India,Web,Google Ads,Brand,Tier 1
100433,2026-01-27,791.0,1,61.0,286,1,769.0,3,7,2,3,15.8,3.4,0,0,1,1,India,iOS,Organic,Performance,Tier 3
100434,2026-01-27,450.0,4,242.0,151,1,162.0,4,7,2,1,18.7,2.1,0,1,0,1,India,Android,Organic,Influencer,Tier 2
100435,2026-01-27,701.0,1,104.0,105,3,394.0,5,5,1,0,0.0,4.2,0,0,1,0,India,iOS,Meta Ads,Brand,Tier 2
100436,2026-01-27,863.0,1,148.0,134,2,1361.0,3,3,1,2,18.6,4.3,0,1,0,1,India,iOS,Google Ads,Performance,Tier 3
100437,2026-01-27,188.0,1,331.0,270,3,1603.0,4,7,0,1,6.0,4.0,0,0,1,1,USA,Android,Organic,Performance,Tier 3
100438,2026-01-27,393.0,1,166.0,287,2,1162.0,8,8,1,3,10.9,3.7,0,0,1,1,India,Android,Referral,Influencer,Tier 1
100439,2026-01-27,720.0,2,334.0,454,6,2231.0,2,6,0,1,15.3,3.7,0,1,0,1,India,Android,Organic,Performance,Tier 2
100440,2026-01-27,792.0,4,182.0,218,1,294.0,5,7,0,0,0.0,3.9,1,0,1,0,India,Android,Referral,Performance,Tier 2
100441,2026-01-27,331.0,3,97.0,462,0,0.0,5,3,1,1,13.5,4.7,0,1,1,1,India,Android,Organic,Unmapped,Tier 1
100442,2026-01-27,65.0,1,247.0,154,2,1106.0,3,4,0,2,29.8,3.8,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 2
100443,2026-01-27,321.0,2,109.0,44,2,2148.0,5,7,0,3,5.6,5.0,1,0,1,0,India,Android,Organic,Brand,Tier 2
100444,2026-01-27,267.0,1,192.0,493,2,1982.0,3,2,2,4,4.7,5.0,0,0,1,1,India,Android,Organic,Performance,Tier 2
100445,2026-01-27,478.0,1,174.0,477,2,1982.0,3,2,1,0,0.0,3.2,0,1,1,1,India,Android,CRM,Unmapped,Tier 2
100446,2026-01-27,640.0,1,124.0,124,4,1750.0,2,5,1,1,3.1,5.0,0,1,1,1,India,iOS,Meta Ads,Brand,Tier 2
100447,2026-01-27,360.0,2,105.0,76,3,2378.0,7,10,1,1,11.9,4.9,0,1,0,1,India,Android,Organic,Performance,Tier 2
100448,2026-01-27,181.0,1,47.0,27,3,2333.0,6,7,1,0,0.0,4.5,1,1,1,1,India,Android,Referral,Influencer,Tier 2
100449,2026-01-27,1103.0,3,405.0,85,4,178.0,4,9,0,1,0.7,3.1,1,1,1,1,India,Android,Organic,Brand,Tier 2
100450,2026-01-27,598.0,1,69.0,463,4,2515.0,4,4,2,1,4.9,4.3,1,1,1,0,India,Web,Organic,Unmapped,Tier 1
100451,2026-01-27,563.0,2,79.0,124,2,1152.0,6,6,0,1,3.3,5.0,0,0,1,1,India,Android,CRM,Unmapped,Tier 1
100452,2026-01-27,264.0,1,515.0,438,3,4356.0,3,5,1,2,16.6,3.6,1,0,0,1,India,Web,Organic,Performance,Tier 3
100453,2026-01-27,839.0,2,545.0,291,3,4475.0,5,9,1,2,31.7,4.9,0,1,1,1,India,Android,Google Ads,Influencer,Tier 1
100454,2026-01-27,373.0,1,488.0,399,5,4898.0,5,4,1,1,4.1,3.9,0,0,1,1,Canada,Android,Organic,Influencer,Tier 1
100455,2026-01-27,513.0,1,80.0,35,2,1721.0,7,8,2,2,32.9,3.1,1,1,0,0,India,iOS,Organic,Unmapped,Tier 1
100456,2026-01-27,864.0,1,221.0,453,4,528.0,3,4,2,3,6.4,4.1,0,1,1,1,India,Android,Google Ads,Performance,Tier 1
100457,2026-01-27,936.0,1,100.0,431,2,648.0,4,4,1,0,0.0,4.6,0,0,1,1,UAE,Android,Organic,Performance,Tier 3
100458,2026-01-27,783.0,1,210.0,523,0,0.0,7,7,0,1,23.2,4.3,1,0,0,1,India,iOS,Organic,Remarketing,Tier 1
100459,2026-01-27,414.0,3,92.0,438,1,897.0,4,5,2,1,8.3,4.3,0,0,0,1,India,iOS,Referral,Influencer,Tier 2
100460,2026-01-27,1438.0,1,52.0,401,2,1319.0,4,6,2,2,17.7,4.6,0,0,1,1,UAE,Android,Organic,Unmapped,Tier 1
100461,2026-01-27,1039.0,1,377.0,201,3,1704.0,4,1,1,1,4.8,4.5,0,0,1,1,India,Android,Organic,Brand,Tier 2
100462,2026-01-27,319.0,1,557.0,86,2,351.0,6,4,4,0,0.0,3.8,0,0,1,1,UAE,Android,Organic,Brand,Tier 3
100463,2026-01-27,255.0,1,137.0,129,2,1314.0,6,7,0,1,8.3,3.5,0,0,1,1,India,Android,Google Ads,Performance,Tier 1
100464,2026-01-27,281.0,1,415.0,65,1,969.0,5,12,0,1,1.3,3.3,0,0,0,0,India,Android,Organic,Remarketing,Tier 1
100465,2026-01-27,358.0,1,70.0,28,1,205.0,3,2,3,0,0.0,4.3,0,0,1,1,USA,iOS,Referral,Remarketing,Tier 1
100466,2026-01-27,367.0,1,157.0,18,2,1734.0,4,3,1,2,9.8,3.4,0,0,1,1,India,Android,Referral,Brand,Tier 2
100467,2026-01-27,67.0,2,76.0,518,6,2910.0,10,5,0,0,0.0,4.7,1,0,0,1,UAE,Android,Organic,Performance,Tier 3
100468,2026-01-27,1419.0,2,125.0,81,6,1176.0,3,10,0,4,35.3,3.0,0,1,1,1,UK,iOS,CRM,Influencer,Tier 2
100469,2026-01-27,1130.0,1,181.0,8,1,209.0,6,8,1,0,0.0,3.8,0,0,0,1,India,Android,CRM,Brand,Tier 2
100470,2026-01-27,336.0,2,110.0,529,3,1408.0,6,2,0,0,0.0,4.5,0,0,1,1,India,Android,Google Ads,Performance,Tier 1
100471,2026-01-27,154.0,1,206.0,510,1,595.0,6,3,2,2,46.8,4.0,0,0,1,1,Canada,Android,Google Ads,Brand,Tier 2
100472,2026-01-27,143.0,1,189.0,247,1,834.0,7,5,1,1,3.0,2.7,0,0,1,1,USA,Android,Organic,Remarketing,Tier 2
100473,2026-01-27,388.0,1,140.0,310,2,1234.0,4,5,0,2,21.2,3.6,0,0,1,0,India,Android,Meta Ads,Performance,Tier 1
100474,2026-01-27,405.0,1,271.0,443,2,1834.0,7,9,0,2,16.1,5.0,0,0,1,1,India,Android,Organic,Brand,Tier 2
100475,2026-01-27,297.0,2,98.0,340,4,431.0,6,7,1,0,0.0,3.3,1,0,0,1,India,Android,Organic,Unmapped,Tier 1
100476,2026-01-27,1071.0,1,261.0,142,3,2111.0,4,4,4,1,6.1,5.0,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 2
100477,2026-01-27,489.0,1,172.0,383,5,553.0,3,2,0,0,0.0,4.4,0,0,0,1,India,Android,Referral,Performance,Tier 2
100478,2026-01-27,1753.0,1,67.0,442,2,1589.0,4,9,0,2,8.3,4.6,0,0,0,0,India,Android,CRM,Remarketing,Tier 2
100479,2026-01-27,299.0,1,83.0,122,1,1972.0,3,6,0,4,26.3,3.6,0,0,0,1,Canada,iOS,Organic,Remarketing,Tier 2
100480,2026-01-27,526.0,1,486.0,130,4,2381.0,4,5,1,3,34.3,4.3,0,1,0,1,USA,Android,Organic,Performance,Tier 1
100481,2026-01-27,968.0,1,67.0,336,2,551.0,4,8,2,0,0.0,4.2,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 3
100482,2026-01-27,265.0,1,38.0,411,3,1784.0,0,7,0,0,0.0,4.7,0,0,0,1,India,Android,Organic,Influencer,Tier 2
100483,2026-01-27,249.0,1,40.0,403,3,486.0,3,7,4,1,6.4,3.3,1,0,1,1,India,Web,Referral,Performance,Tier 3
100484,2026-01-27,1020.0,1,35.0,241,3,776.0,2,8,1,1,18.5,2.7,1,0,1,1,India,Android,Organic,Performance,Tier 2
100485,2026-01-27,1008.0,2,63.0,526,0,0.0,4,9,1,3,11.1,4.4,1,1,0,0,India,Android,Referral,Brand,Tier 2
100486,2026-01-27,96.0,1,220.0,93,2,767.0,2,8,2,0,0.0,2.7,0,0,1,1,India,Android,Organic,Brand,Tier 2
100487,2026-01-27,1460.0,2,160.0,55,4,4576.0,5,7,1,4,40.6,2.9,0,1,1,1,India,Android,Google Ads,Brand,Tier 3
100488,2026-01-27,316.0,1,43.0,246,4,1299.0,8,3,1,0,0.0,4.0,0,0,1,1,Canada,Web,Referral,Unmapped,Tier 1
100489,2026-01-27,411.0,1,157.0,480,2,510.0,4,5,2,1,4.3,5.0,0,1,1,1,India,Android,Google Ads,Performance,Tier 3
100490,2026-01-27,625.0,1,810.0,403,2,701.0,3,4,2,2,37.4,3.5,0,1,1,1,USA,Android,Organic,Unmapped,Tier 2
100491,2026-01-27,320.0,1,357.0,322,2,242.0,7,6,0,1,19.1,4.6,1,0,1,0,India,Android,Organic,Brand,Tier 2
100492,2026-01-27,638.0,1,292.0,112,1,529.0,6,1,0,2,10.4,2.7,0,0,0,0,India,Android,Organic,Performance,Tier 2
100493,2026-01-27,310.0,1,20.0,386,1,2177.0,1,6,0,2,7.5,4.9,0,0,1,0,USA,Android,Referral,Influencer,Tier 3
100494,2026-01-27,764.0,1,94.0,326,1,1174.0,3,6,0,1,2.5,4.5,0,0,1,1,Canada,iOS,Organic,Performance,Tier 1
100495,2026-01-27,548.0,3,141.0,163,4,4700.0,4,11,0,1,21.5,3.4,1,1,0,1,UAE,Android,CRM,Remarketing,Tier 1
100496,2026-01-27,308.0,3,28.0,437,3,2302.0,6,10,1,1,9.3,2.8,0,0,1,1,India,Android,CRM,Performance,Tier 2
100497,2026-01-27,498.0,2,181.0,477,3,780.0,5,3,1,0,0.0,3.9,0,0,1,1,India,Android,Meta Ads,Brand,Tier 2
100498,2026-01-27,711.0,3,22.0,194,2,407.0,5,7,2,0,0.0,3.7,0,1,0,0,USA,Android,Organic,Performance,Tier 2
100499,2026-01-27,550.0,1,338.0,424,2,591.0,2,3,2,2,0.7,4.0,1,0,0,1,UAE,Android,Organic,Unmapped,Tier 1
100500,2026-01-27,226.0,1,220.0,461,5,1650.0,1,8,0,2,9.7,4.0,0,0,1,1,India,iOS,Google Ads,Performance,Tier 2
100501,2026-01-27,438.0,1,159.0,69,6,1905.0,0,12,1,0,0.0,3.1,0,1,1,1,India,iOS,Google Ads,Remarketing,Tier 2
100502,2026-01-27,499.0,2,604.0,107,3,910.0,3,10,2,2,39.1,3.5,0,0,1,1,India,Android,Organic,Performance,Tier 1
100503,2026-01-27,115.0,1,115.0,248,3,1039.0,1,11,1,2,16.0,3.7,0,0,1,1,India,Android,Referral,Unmapped,Tier 3
100504,2026-01-27,330.0,1,370.0,67,3,5099.0,7,4,2,0,0.0,2.9,0,0,0,1,India,Android,Referral,Remarketing,Tier 1
100505,2026-01-27,325.0,1,166.0,147,0,0.0,5,6,1,2,47.6,2.2,1,0,1,1,India,Android,Google Ads,Performance,Tier 3
100506,2026-01-27,742.0,2,195.0,270,1,265.0,4,2,1,0,0.0,5.0,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 3
100507,2026-01-27,1310.0,1,199.0,473,3,1700.0,3,4,2,2,52.8,3.4,0,1,1,1,India,Android,Meta Ads,Performance,Tier 1
100508,2026-01-27,778.0,1,77.0,97,2,1187.0,3,1,0,4,6.6,4.9,0,0,0,0,India,Android,Organic,Remarketing,Tier 2
100509,2026-01-27,345.0,1,139.0,209,2,296.0,5,11,2,3,23.6,5.0,1,0,1,1,India,iOS,Google Ads,Brand,Tier 1
100510,2026-01-27,1552.0,1,307.0,123,3,783.0,5,4,1,1,10.2,3.7,0,1,0,1,India,Android,Organic,Unmapped,Tier 1
100511,2026-01-27,430.0,1,904.0,362,0,0.0,0,8,1,2,15.6,4.9,0,0,0,1,India,Web,Google Ads,Unmapped,Tier 1
100512,2026-01-27,363.0,1,187.0,331,1,147.0,10,4,0,2,9.3,3.5,0,1,0,1,UAE,Android,Organic,Performance,Tier 2
100513,2026-01-27,313.0,1,259.0,387,5,3305.0,3,8,1,2,25.9,5.0,0,0,1,1,India,Android,Organic,Performance,Tier 1
100514,2026-01-27,1066.0,1,104.0,428,3,913.0,6,5,2,1,2.0,4.6,1,0,1,1,Canada,Android,Organic,Performance,Tier 2
100515,2026-01-27,1390.0,4,408.0,40,3,2596.0,1,5,3,0,0.0,3.8,0,0,1,1,India,Android,Organic,Performance,Tier 2
100516,2026-01-27,354.0,1,111.0,92,8,5320.0,5,6,1,2,23.2,4.6,0,1,0,1,India,Android,Meta Ads,Brand,Tier 2
100517,2026-01-27,865.0,1,40.0,238,2,781.0,6,7,1,1,3.7,3.8,1,0,1,1,India,Android,Google Ads,Performance,Tier 1
100518,2026-01-27,258.0,2,303.0,129,4,8164.0,7,4,2,1,28.8,3.8,0,0,1,0,Canada,Android,Organic,Brand,Tier 1
100519,2026-01-27,545.0,1,246.0,516,3,1635.0,2,10,3,3,11.2,2.1,1,0,1,0,India,Android,Organic,Performance,Tier 1
100520,2026-01-27,1215.0,1,63.0,50,4,1197.0,5,9,0,1,15.9,1.7,0,0,1,1,USA,Android,Organic,Brand,Tier 2
100521,2026-01-27,460.0,2,306.0,286,3,2710.0,2,7,1,2,6.7,5.0,0,0,1,1,India,Android,CRM,Brand,Tier 1
100522,2026-01-27,769.0,1,254.0,183,1,805.0,5,6,2,0,0.0,2.8,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 1
100523,2026-01-27,406.0,1,262.0,38,1,1260.0,2,1,1,1,3.9,4.4,0,0,1,1,Canada,Android,Google Ads,Remarketing,Tier 3
100524,2026-01-27,635.0,1,139.0,312,1,851.0,4,4,0,3,17.0,2.9,0,0,0,1,India,iOS,Google Ads,Brand,Tier 3
100525,2026-01-27,1115.0,2,247.0,443,2,319.0,2,8,1,0,0.0,4.2,0,0,0,0,India,Android,Organic,Unmapped,Tier 1
100526,2026-01-27,552.0,1,124.0,278,1,818.0,5,8,1,2,7.6,2.6,0,0,0,1,India,Android,Organic,Influencer,Tier 3
100527,2026-01-27,275.0,1,325.0,323,2,745.0,4,5,2,3,23.6,4.1,0,0,1,1,USA,Android,Meta Ads,Performance,Tier 1
100528,2026-01-27,1119.0,1,405.0,418,1,596.0,5,4,1,1,12.2,3.9,1,0,1,1,India,Android,CRM,Remarketing,Tier 1
100529,2026-01-27,131.0,1,406.0,234,2,526.0,3,4,1,1,10.1,4.1,0,1,0,1,India,Android,Meta Ads,Remarketing,Tier 2
100530,2026-01-27,1560.0,1,97.0,70,1,760.0,7,6,1,1,4.8,2.8,0,1,1,1,India,Android,Meta Ads,Unmapped,Tier 2
100531,2026-01-27,401.0,3,663.0,193,4,478.0,7,6,1,2,4.9,3.8,0,0,1,1,India,iOS,Organic,Performance,Tier 3
100532,2026-01-27,501.0,1,94.0,442,2,1338.0,6,4,0,1,17.6,4.1,1,0,0,1,India,iOS,Organic,Remarketing,Tier 3
100533,2026-01-27,801.0,1,66.0,352,0,0.0,2,3,0,3,44.0,3.6,0,1,1,1,Canada,Android,Meta Ads,Unmapped,Tier 2
100534,2026-01-27,561.0,1,87.0,327,2,162.0,11,2,0,0,0.0,3.7,0,0,1,1,UAE,iOS,Organic,Influencer,Tier 2
100535,2026-01-27,500.0,1,442.0,405,3,2036.0,4,6,1,2,4.1,3.6,0,1,1,1,India,Android,Organic,Brand,Tier 1
100536,2026-01-27,509.0,2,134.0,269,6,4803.0,3,8,1,2,19.8,3.6,1,0,0,0,India,Android,Meta Ads,Brand,Tier 1
100537,2026-01-27,1031.0,1,212.0,282,1,999.0,9,1,2,0,0.0,4.8,1,1,1,1,India,Android,Referral,Remarketing,Tier 3
100538,2026-01-27,1842.0,2,324.0,307,1,26.0,3,6,1,2,35.3,5.0,1,0,1,1,Canada,Android,Google Ads,Brand,Tier 2
100539,2026-01-27,708.0,1,491.0,364,6,1396.0,4,5,3,3,19.4,4.1,0,0,1,1,India,Android,Organic,Brand,Tier 1
100540,2026-01-27,503.0,1,206.0,150,1,434.0,9,0,0,2,11.7,2.8,0,0,0,1,UAE,Web,Google Ads,Remarketing,Tier 1
100541,2026-01-27,332.0,2,73.0,413,1,167.0,5,7,3,1,15.1,3.9,0,0,1,1,USA,Android,Organic,Performance,Tier 1
100542,2026-01-27,283.0,1,128.0,149,1,521.0,3,1,1,1,4.7,3.5,0,0,0,1,India,Android,Google Ads,Unmapped,Tier 1
100543,2026-01-27,342.0,2,89.0,373,4,4205.0,9,4,2,3,19.0,2.8,0,0,0,1,India,Android,Organic,Performance,Tier 3
100544,2026-01-27,1117.0,1,286.0,236,2,1893.0,3,2,0,0,0.0,4.7,0,0,1,1,India,iOS,CRM,Brand,Tier 2
100545,2026-01-27,656.0,1,153.0,528,1,299.0,2,2,2,1,5.1,3.7,1,0,1,1,USA,Android,Organic,Performance,Tier 2
100546,2026-01-27,511.0,2,52.0,377,3,3629.0,6,8,1,0,0.0,3.3,0,0,1,1,USA,Android,Google Ads,Performance,Tier 3
100547,2026-01-27,185.0,3,240.0,246,4,3057.0,4,6,0,1,17.4,5.0,0,1,1,1,India,Android,Organic,Performance,Tier 1
100548,2026-01-27,720.0,1,121.0,42,2,369.0,6,6,1,2,19.9,2.9,1,0,1,1,UK,Android,Organic,Unmapped,Tier 2
100549,2026-01-27,308.0,1,265.0,508,1,125.0,5,7,2,2,22.0,3.9,1,1,0,1,India,Web,Organic,Brand,Tier 3
100550,2026-01-27,577.0,1,149.0,261,4,446.0,5,7,0,1,17.3,5.0,0,0,0,1,UAE,Android,Google Ads,Brand,Tier 2
100551,2026-01-27,1369.0,1,266.0,285,0,0.0,2,10,0,2,8.4,4.2,0,1,1,1,India,Android,Organic,Unmapped,Tier 2
100552,2026-01-27,630.0,1,131.0,341,3,764.0,8,4,1,2,3.5,4.7,0,0,0,1,India,Android,Organic,Performance,Tier 3
100553,2026-01-27,916.0,1,199.0,529,2,1381.0,6,2,1,0,0.0,2.9,0,1,0,1,India,Android,Organic,Performance,Tier 1
100554,2026-01-27,657.0,1,263.0,290,1,568.0,6,3,1,1,11.1,5.0,0,0,1,0,Canada,Android,Google Ads,Unmapped,Tier 1
